Entry	Entry name	Protein names	Status	Gene names  (primary )
A0A0H4VVQ2	A0A0H4VVQ2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J7GSX5	J7GSX5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ60	F8UJ60_BROBR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6H8	A0A1C9H6H8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5KUW3	V5KUW3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3XRY1	A0A0H3XRY1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0N6Y0W0	A0A0N6Y0W0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXG7	D2IXG7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J9Z1S0	J9Z1S0_9TYRA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J9Z364	J9Z364_9TYRA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A161HT06	A0A161HT06_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4GNA9	K4GNA9_CHESE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGN2	A7KGN2_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDK3	F2VDK3_9NEOB	BDNF (Fragment)	unreviewed	BDNF
A0A0F7L019	A0A0F7L019_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9P2H7	E9P2H7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7X896	K7X896_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
D3JCH6	D3JCH6_CHESE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVB8	A0A0H4VVB8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3Y5Y6	J3Y5Y6_VARPP	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5Q7	D6P5Q7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2KU96	X2KU96_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ33	D2YZ33_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKK0	A0A1D8EKK0_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8R0	B4Z8R0_CORCU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ29	D2YZ29_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7REN0	L7REN0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4GNJ3	K4GNJ3_DRONO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4P3	V9Q4P3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A0H4VVI6	A0A0H4VVI6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8K9	B4Z8K9_DRONO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QDZ5	D0QDZ5_MALRE	BDNF (Fragment)	unreviewed	BDNF
F4ZT46	F4ZT46_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VPJ6	A0A059VPJ6_9CORV	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
F8SNA1	F8SNA1_PLEFS	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VQ09	A0A0H4VQ09_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F6LWE1	F6LWE1_9SALA	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VRA6	A0A0H4VRA6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6G0	A0A1C9H6G0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7WV90	K7WV90_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
W5ZYF1	W5ZYF1_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGM4	A7KGM4_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0F7L143	A0A0F7L143_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3CEK7	G3CEK7_ONYFI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SN85	F8SN85_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D9IUG9	D9IUG9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9P2I0	E9P2I0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8N4	B4Z8N4_BALRX	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVS0	A0A0H4VVS0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0H5	C5H0H5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H643	A0A1C9H643_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RD12	L7RD12_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7REL8	L7REL8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q27SF5	Q27SF5_HOLMA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0M4AZ01	A0A0M4AZ01_UPEMJ	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q5UBZ8	Q5UBZ8_ANGAN	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHB3	H9MHB3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHD6	H9MHD6_CHAVD	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RE04	L7RE04_AMIAN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGQ8	A7KGQ8_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B0PIG8	A0A1B0PIG8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y3L4	A0A0N6Y3L4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9Z4L6	M9Z4L6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RHF9	L7RHF9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VL65	A0A089VL65_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5KUV3	V5KUV3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4V3	V9Q4V3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A1C9H6I5	A0A1C9H6I5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY15	B6CY15_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
M1Q7E3	M1Q7E3_EMYBL	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D6P5P2	D6P5P2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C6ES90	C6ES90_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C0L6Q8	C0L6Q8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9Z7X8	M9Z7X8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VRE8	A0A0H4VRE8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SN96	F8SN96_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VKD3	A0A059VKD3_9PASS	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A0M4B7Q6	A0A0M4B7Q6_UPERU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1L3A4C2	A0A1L3A4C2_UPERU	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY11	B6CY11_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A089VT35	A0A089VT35_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8U5	B4Z8U5_LEPDC	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4L0	V9Q4L0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A0N6Y1Q5	A0A0N6Y1Q5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KVB1	E9KVB1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q503	V9Q503_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A0H4VRE4	A0A0H4VRE4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3CEL3	G3CEL3_9AMPH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VN06	A0A089VN06_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7REC3	L7REC3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RT50	W5RT50_RIEBR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3T3I6	J3T3I6_VARGA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5P6	D6P5P6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C0L6Q9	C0L6Q9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY13	B6CY13_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
B6CY09	B6CY09_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A167HXX6	A0A167HXX6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C3U3H4	C3U3H4_9SAUR	BDNF (Fragment)	unreviewed	BDNF
L7S4Y7	L7S4Y7_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8X3	B4Z8X3_PHALP	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPQ1	A0A0H4VPQ1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY14	B6CY14_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A0A0RJK6	A0A0A0RJK6_UPEMJ	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T574	A0A1W5T574_9CHAR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A109QZC1	A0A109QZC1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RHA2	L7RHA2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H636	A0A1C9H636_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXG6	D2IXG6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXK4	D2IXK4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0S2IIV4	A0A0S2IIV4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
F7J1L2	F7J1L2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3MD43	G3MD43_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
J7M9L1	J7M9L1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H6AFP5	H6AFP5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0P0H6V6	A0A0P0H6V6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D6P5T3	D6P5T3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0A7AC18	A0A0A7AC18_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R4HJA4	R4HJA4_BUFBA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY10	B6CY10_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
B6CY12	B6CY12_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
H6AFP3	H6AFP3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ27	D2YZ27_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M4SHK3	M4SHK3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1A8IYR4	A0A1A8IYR4_NOTKU	Brain-derived neurotrophic factor	unreviewed	BDNF
M4I1Z4	M4I1Z4_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
C0L6Q6	C0L6Q6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M4SM42	M4SM42_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT38	F4ZT38_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6G3	A0A1C9H6G3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7X885	K7X885_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
H9MH82	H9MH82_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VRJ6	A0A0H4VRJ6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHC4	H9MHC4_BLAAN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C4JZN9	A0A0C4JZN9_9SAUR	BDNF protein (Fragment)	unreviewed	BDNF
R4HJJ2	R4HJJ2_BUFBA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3MD46	G3MD46_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D2YZ24	D2YZ24_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHC9	H9MHC9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZB1	D2YZB1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A088DCA5	A0A088DCA5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K1W415	A0A0K1W415_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H652	A0A1C9H652_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H6AFP4	H6AFP4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VRF8	A0A0H4VRF8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H690	A0A1C9H690_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HYD9	A0A167HYD9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RHH1	L7RHH1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HXB7	A0A167HXB7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MFW6	A0A172MFW6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDM6	F2VDM6_9NEOB	BDNF (Fragment)	unreviewed	BDNF
B4Z8Y4	B4Z8Y4_9PASS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MFV7	A0A172MFV7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0Y0P262	A0A0Y0P262_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVI1	A0A0H4VVI1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A120I1E8	A0A120I1E8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1A8K1E2	A0A1A8K1E2_NOTKU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2KUA4	X2KUA4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4K5	V9Q4K5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A1B0PIB8	A0A1B0PIB8_BOACO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0S2IHV6	A0A0S2IHV6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
W5ZYF6	W5ZYF6_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9PII2	M9PII2_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RT27	W5RT27_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B0PGX1	A0A1B0PGX1_BOACO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPS6	A0A0H4VPS6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6N3	A0A1C9H6N3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K9JYP9	K9JYP9_SOOTH	BDNF (Fragment)	unreviewed	bdnf
A0A0H4VVH2	A0A0H4VVH2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVM3	A0A0H4VVM3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8M2	B4Z8M2_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B8QJM9	B8QJM9_MORAN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8V8	B4Z8V8_MORBA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F6LWD9	F6LWD9_BATWR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0P0HT21	A0A0P0HT21_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0H4VVN2	A0A0H4VVN2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8S0	B4Z8S0_9CHAR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8S4	B4Z8S4_9GRUI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE17	D0QE17_MICSU	BDNF (Fragment)	unreviewed	BDNF
A0A0U4HNH1	A0A0U4HNH1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J9Z1J3	J9Z1J3_ANAPS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6H2	A0A1C9H6H2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XD03	A1XD03_CTEGI	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N7ILL4	A0A0N7ILL4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
E9P2G3	E9P2G3_MORAN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3W8Q3	A0A0H3W8Q3_PHRMO	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A172MFW5	A0A172MFW5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q27SH1	Q27SH1_PHRMO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H5Y4	A0A1C9H5Y4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1X772	Q1X772_POLMR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RDC7	L7RDC7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U4BH84	A0A0U4BH84_9SAUR	Brain derived neurotropin factor (Fragment)	unreviewed	BDNF
C5H0H0	C5H0H0_VARSL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N7ILL1	A0A0N7ILL1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
U5YJV2	U5YJV2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KVC3	E9KVC3_PLESK	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9QSX8	R9QSX8_CHISR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9Z6V1	M9Z6V1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S654	L7S654_9SAUR	BDNF protein (Brain derived neurotrophic factor) (Fragment)	unreviewed	BDNF
A0A089WZ43	A0A089WZ43_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7REA2	L7REA2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9Y4U2	A9Y4U2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J7H5A6	J7H5A6_PLUSQ	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B7T904	B7T904_CARCR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1X762	Q1X762_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J7MC55	J7MC55_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K4I1C4	K4I1C4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0A0RGE8	A0A0A0RGE8_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0G8	C5H0G8_ANOCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KVA2	E9KVA2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9QSB7	R9QSB7_EPICE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKI3	A0A1D8EKI3_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C3U3M3	C3U3M3_9SAUR	BDNF (Fragment)	unreviewed	BDNF
E9KV69	E9KV69_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0A0RJA9	A0A0A0RJA9_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3XWA5	A0A0H3XWA5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A1D8EKF6	A0A1D8EKF6_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q63ZM5	Q63ZM5_XENLA	Bdnf protein (Brain derived neurotrophic factor)	unreviewed	bdnf
A0A0M4B065	A0A0M4B065_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RD99	L7RD99_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1L6Z404	A0A1L6Z404_CTECA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHD4	H9MHD4_CRONI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
U5YI25	U5YI25_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S5F2	L7S5F2_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9P2H4	E9P2H4_AELFE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9Y4K7	A9Y4K7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9Y4U3	A9Y4U3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0P0HYW2	A0A0P0HYW2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
U5YHA8	U5YHA8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D7P088	D7P088_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3XVJ7	A0A0H3XVJ7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
U5YI01	U5YI01_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A060CTM0	A0A060CTM0_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKF2	A0A1D8EKF2_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3XRZ0	A0A0H3XRZ0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0H3XS46	A0A0H3XS46_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A161KKM8	A0A161KKM8_VIPUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7WNR9	K7WNR9_HOMLA	Brain derived neurotrophic factor (Brain derived neutotrophic factor) (Fragment)	unreviewed	bdnf
A0A0H3XVI9	A0A0H3XVI9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
G8HVI6	G8HVI6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3XS30	A0A0H3XS30_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D2IXJ8	D2IXJ8_SCEUN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7REU5	L7REU5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9X7	E3T9X7_PSEUQ	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9Y4U0	A9Y4U0_SCEGR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3XW46	A0A0H3XW46_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0H3XVT8	A0A0H3XVT8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
E9KV91	E9KV91_PLEIN	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5KUV9	V5KUV9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9Y6	E3T9Y6_VARAC	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3XWA7	A0A0H3XWA7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
L7S5E2	L7S5E2_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1X758	Q1X758_BRAFA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWK7	A9QWK7_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9ZD99	M9ZD99_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV75	E9KV75_PLECH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0F7IJ93	A0A0F7IJ93_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKJ5	A0A1D8EKJ5_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV63	E9KV63_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
